Mês/Ano;Região;Estado;Capacidade Produção Etanol Anidro (m³/d);Capacidade Produção Etanol Hidratado (m³/d)
mar/21;SUDESTE;São Paulo;720;1750
mar/21;SUDESTE;São Paulo;580;480
mar/21;SUDESTE;São Paulo;760;1040
mar/21;SUDESTE;São Paulo;690;635
mar/21;SUDESTE;São Paulo;1100;1700
mar/21;SUDESTE;São Paulo;1000;1140
mar/21;SUDESTE;São Paulo;0;1100
mar/21;SUDESTE;São Paulo;0;350
mar/21;SUDESTE;São Paulo;600;625
mar/21;SUDESTE;São Paulo;300;600
mar/21;SUDESTE;São Paulo;323;500
mar/21;SUDESTE;São Paulo;600;1000
mar/21;SUDESTE;São Paulo;180;180
mar/21;SUDESTE;São Paulo;350;800
mar/21;SUDESTE;São Paulo;0;474
mar/21;SUDESTE;São Paulo;240;380
mar/21;SUDESTE;São Paulo;1000;900
mar/21;SUDESTE;São Paulo;0;48
mar/21;SUDESTE;São Paulo;0;600
mar/21;SUDESTE;São Paulo;117;120
mar/21;SUDESTE;São Paulo;750;1200
mar/21;SUDESTE;São Paulo;750;1100
mar/21;SUDESTE;São Paulo;700;1100
mar/21;SUDESTE;São Paulo;700;1020
mar/21;SUDESTE;São Paulo;0;450
mar/21;SUL;Paraná;1320;1400
mar/21;SUL;Paraná;120;710
mar/21;SUL;Paraná;500;800
mar/21;SUDESTE;São Paulo;500;490
mar/21;SUDESTE;São Paulo;350;350
mar/21;NORDESTE;Maranhão;0;72
mar/21;SUDESTE;São Paulo;740;1200
mar/21;SUDESTE;São Paulo;1200;1700
mar/21;SUDESTE;São Paulo;1300;2000
mar/21;SUDESTE;São Paulo;0;390
mar/21;SUDESTE;São Paulo;0;200
mar/21;SUDESTE;São Paulo;680;710
mar/21;SUDESTE;São Paulo;0;400
mar/21;SUDESTE;São Paulo;0;120
mar/21;SUL;Paraná;0;10
mar/21;SUL;Paraná;200;400
mar/21;SUL;Paraná;300;450
mar/21;SUL;Paraná;170;420
mar/21;SUL;Paraná;300;780
mar/21;SUL;Paraná;0;550
mar/21;SUL;Paraná;600;420
mar/21;SUL;Paraná;190;300
mar/21;SUL;Paraná;120;300
mar/21;SUL;Paraná;300;350
mar/21;SUL;Paraná;0;400
mar/21;SUL;Paraná;0;300
mar/21;SUL;Paraná;0;550
mar/21;SUL;Paraná;0;200
mar/21;SUL;Paraná;0;350
mar/21;SUL;Paraná;900;1200
fev/21;CENTRO OESTE;Mato Grosso;600;600
fev/21;SUDESTE;São Paulo;517;550
fev/21;CENTRO OESTE;Goiás;450;650
fev/21;NORDESTE;Bahia;200;240
fev/21;SUDESTE;Minas Gerais;220;450
fev/21;CENTRO OESTE;Goiás;120;330
fev/21;NORDESTE;Maranhão;200;420
fev/21;CENTRO OESTE;Goiás;0;400
fev/21;NORDESTE;Rio Grande do Norte;360;460
fev/21;CENTRO OESTE;Goiás;500;980
fev/21;CENTRO OESTE;Goiás;180;350
fev/21;CENTRO OESTE;Goiás;130;200
fev/21;CENTRO OESTE;Goiás;400;600
fev/21;CENTRO OESTE;Goiás;0;900
fev/21;CENTRO OESTE;Goiás;280;340
fev/21;CENTRO OESTE;Goiás;0;350
fev/21;CENTRO OESTE;Goiás;300;800
fev/21;CENTRO OESTE;Goiás;150;450
fev/21;CENTRO OESTE;Goiás;850;1280
fev/21;CENTRO OESTE;Goiás;150;500
fev/21;NORDESTE;Sergipe;0;68
fev/21;SUL;Paraná;300;600
fev/21;CENTRO OESTE;Goiás;260;800
fev/21;SUDESTE;São Paulo;700;1300
fev/21;NORDESTE;Pernambuco;300;300
fev/21;CENTRO OESTE;Goiás;150;440
fev/21;SUDESTE;Minas Gerais;400;650
fev/21;CENTRO OESTE;Mato Grosso;470;470
fev/21;CENTRO OESTE;Mato Grosso;0;500
fev/21;SUDESTE;São Paulo;820;900
fev/21;SUDESTE;São Paulo;120;350
fev/21;NORDESTE;Bahia;360;500
fev/21;SUDESTE;São Paulo;160;480
fev/21;SUDESTE;São Paulo;1000;820
fev/21;NORDESTE;Alagoas;180;240
fev/21;SUDESTE;São Paulo;325;880
fev/21;NORDESTE;Piauí;240;264
fev/21;NORDESTE;Ceará;0;240
fev/21;NORTE;Pará;260;340
fev/21;SUL;Rio Grande do Sul;0;1
fev/21;SUDESTE;Rio de Janeiro;0;250
fev/21;SUDESTE;São Paulo;500;500
fev/21;CENTRO OESTE;Mato Grosso do Sul;750;1700
fev/21;SUDESTE;Rio de Janeiro;0;600
fev/21;CENTRO OESTE;Goiás;140;500
fev/21;NORTE;Amazonas;0;100
fev/21;CENTRO OESTE;Mato Grosso do Sul;750;825
fev/21;SUDESTE;São Paulo;1100;1200
fev/21;SUDESTE;São Paulo;500;1070
fev/21;NORTE;Rondônia;300;300
fev/21;SUDESTE;Minas Gerais;700;1200
fev/21;SUDESTE;Minas Gerais;0;400
fev/21;SUDESTE;São Paulo;0;190
fev/21;SUDESTE;Minas Gerais;0;450
fev/21;NORDESTE;Maranhão;370;400
fev/21;SUDESTE;São Paulo;200;600
fev/21;SUDESTE;São Paulo;0;780
fev/21;NORDESTE;Paraíba;330;345
fev/21;SUDESTE;São Paulo;600;1000
fev/21;SUDESTE;São Paulo;330;1220
fev/21;SUDESTE;São Paulo;500;500
fev/21;SUDESTE;São Paulo;750;1000
fev/21;NORDESTE;Sergipe;0;150
fev/21;NORDESTE;Maranhão;220;300
fev/21;SUDESTE;São Paulo;530;530
fev/21;SUDESTE;São Paulo;0;330
fev/21;CENTRO OESTE;Goiás;0;400
fev/21;SUDESTE;São Paulo;700;950
fev/21;SUDESTE;São Paulo;350;700
fev/21;SUDESTE;São Paulo;0;450
fev/21;SUDESTE;São Paulo;0;1400
fev/21;CENTRO OESTE;Goiás;600;1000
fev/21;SUDESTE;São Paulo;0;500
fev/21;NORDESTE;Sergipe;500;600
fev/21;SUDESTE;Minas Gerais;440;500
fev/21;SUDESTE;São Paulo;0;300
fev/21;SUDESTE;Minas Gerais;700;700
fev/21;NORDESTE;Sergipe;0;200
fev/21;NORTE;Acre;0;140
fev/21;NORDESTE;Pernambuco;0;90
fev/21;CENTRO OESTE;Mato Grosso;200;470
fev/21;SUDESTE;Minas Gerais;1000;1100
fev/21;SUDESTE;São Paulo;28;85
fev/21;SUDESTE;São Paulo;0;60
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;450
fev/21;CENTRO OESTE;Mato Grosso do Sul;650;2100
fev/21;CENTRO OESTE;Mato Grosso do Sul;1200;1500
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;1900
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;480
fev/21;CENTRO OESTE;Mato Grosso do Sul;600;600
fev/21;SUDESTE;Minas Gerais;0;1100
fev/21;CENTRO OESTE;Goiás;200;400
fev/21;SUDESTE;São Paulo;150;400
fev/21;SUDESTE;Minas Gerais;0;1200
fev/21;CENTRO OESTE;Goiás;0;420
fev/21;CENTRO OESTE;Goiás;0;400
fev/21;SUDESTE;São Paulo;400;600
fev/21;CENTRO OESTE;Goiás;550;880
fev/21;SUDESTE;Minas Gerais;400;600
fev/21;SUDESTE;Minas Gerais;600;750
fev/21;SUDESTE;São Paulo;1710;2200
fev/21;SUDESTE;São Paulo;1110;1620
fev/21;SUDESTE;São Paulo;250;500
fev/21;SUDESTE;São Paulo;320;720
fev/21;SUDESTE;São Paulo;1330;1440
fev/21;SUDESTE;São Paulo;400;400
fev/21;SUDESTE;São Paulo;185;430
fev/21;SUDESTE;São Paulo;285;350
fev/21;SUDESTE;São Paulo;250;370
fev/21;SUDESTE;São Paulo;160;550
fev/21;SUDESTE;São Paulo;0;360
fev/21;SUDESTE;São Paulo;0;320
fev/21;SUDESTE;São Paulo;865;1416
fev/21;SUDESTE;São Paulo;370;400
fev/21;SUDESTE;São Paulo;750;970
fev/21;SUDESTE;São Paulo;80;350
fev/21;SUDESTE;São Paulo;600;750
fev/21;SUDESTE;São Paulo;0;625
fev/21;CENTRO OESTE;Goiás;0;1700
fev/21;CENTRO OESTE;Goiás;1500;1700
fev/21;CENTRO OESTE;Mato Grosso do Sul;750;1700
fev/21;CENTRO OESTE;Mato Grosso;1500;1700
fev/21;SUDESTE;São Paulo;800;1000
fev/21;SUDESTE;Minas Gerais;800;900
fev/21;CENTRO OESTE;Goiás;1600;2100
fev/21;SUDESTE;Minas Gerais;0;600
fev/21;CENTRO OESTE;Goiás;0;2800
fev/21;SUDESTE;Minas Gerais;550;744
fev/21;SUDESTE;São Paulo;0;500
fev/21;SUDESTE;São Paulo;0;570
fev/21;SUDESTE;São Paulo;450;700
fev/21;SUDESTE;Minas Gerais;800;1000
fev/21;CENTRO OESTE;Goiás;800;900
fev/21;CENTRO OESTE;Goiás;1200;1800
fev/21;SUDESTE;São Paulo;920;950
fev/21;CENTRO OESTE;Goiás;0;2400
fev/21;SUDESTE;São Paulo;0;550
fev/21;CENTRO OESTE;Goiás;400;600
fev/21;SUDESTE;Minas Gerais;600;1000
fev/21;CENTRO OESTE;Mato Grosso do Sul;400;600
fev/21;CENTRO OESTE;Mato Grosso do Sul;900;2700
fev/21;NORDESTE;Paraíba;100;200
fev/21;CENTRO OESTE;Goiás;650;1480
fev/21;NORDESTE;Paraíba;220;350
fev/21;NORTE;Tocantins;750;1500
fev/21;CENTRO OESTE;Goiás;0;400
fev/21;NORDESTE;Paraíba;360;500
fev/21;NORDESTE;Paraíba;180;250
fev/21;NORDESTE;Paraíba;210;510
fev/21;CENTRO OESTE;Mato Grosso do Sul;1540;2100
fev/21;SUL;Rio Grande do Sul;0;1
fev/21;NORDESTE;Pernambuco;100;200
fev/21;CENTRO OESTE;Goiás;350;1200
fev/21;CENTRO OESTE;Goiás;1200;1280
fev/21;NORDESTE;Pernambuco;280;400
fev/21;NORDESTE;Pernambuco;250;280
fev/21;NORDESTE;Pernambuco;90;240
fev/21;NORDESTE;Pernambuco;100;150
fev/21;SUDESTE;Minas Gerais;150;300
fev/21;NORDESTE;Pernambuco;200;220
fev/21;NORDESTE;Pernambuco;130;150
fev/21;NORDESTE;Pernambuco;192;198
fev/21;CENTRO OESTE;Mato Grosso;0;100
fev/21;NORDESTE;Maranhão;520;520
fev/21;CENTRO OESTE;Goiás;0;600
fev/21;NORDESTE;Pernambuco;190;330
fev/21;CENTRO OESTE;Mato Grosso;240;480
fev/21;NORDESTE;Pernambuco;280;550
fev/21;NORDESTE;Pernambuco;170;250
fev/21;NORDESTE;Alagoas;190;420
fev/21;NORDESTE;Alagoas;350;430
fev/21;SUDESTE;Minas Gerais;650;700
fev/21;SUDESTE;Minas Gerais;850;900
fev/21;SUDESTE;Minas Gerais;350;650
fev/21;NORDESTE;Alagoas;160;340
fev/21;NORDESTE;Alagoas;180;240
fev/21;NORDESTE;Alagoas;350;450
fev/21;NORDESTE;Alagoas;320;500
fev/21;NORDESTE;Alagoas;210;270
fev/21;NORDESTE;Alagoas;130;220
fev/21;SUDESTE;São Paulo;550;1200
fev/21;NORDESTE;Alagoas;210;250
fev/21;NORDESTE;Alagoas;200;460
fev/21;NORDESTE;Alagoas;120;150
fev/21;NORDESTE;Alagoas;90;180
fev/21;NORDESTE;Alagoas;180;190
fev/21;NORDESTE;Alagoas;180;325
fev/21;NORDESTE;Alagoas;300;330
fev/21;NORDESTE;Sergipe;150;180
fev/21;SUDESTE;Minas Gerais;900;1000
fev/21;SUDESTE;Minas Gerais;180;800
fev/21;NORDESTE;Bahia;600;700
fev/21;NORDESTE;Alagoas;228;228
fev/21;SUDESTE;Espírito Santo;80;187
fev/21;CENTRO OESTE;Mato Grosso;1460;1565
fev/21;CENTRO OESTE;Mato Grosso;700;1250
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;380
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;360
fev/21;CENTRO OESTE;Mato Grosso do Sul;750;950
fev/21;SUDESTE;Minas Gerais;1000;1100
fev/21;CENTRO OESTE;Mato Grosso do Sul;1000;1100
fev/21;SUDESTE;São Paulo;300;510
fev/21;SUDESTE;Minas Gerais;420;450
fev/21;SUDESTE;Minas Gerais;0;198
fev/21;SUDESTE;Minas Gerais;150;500
fev/21;SUDESTE;Minas Gerais;400;1000
fev/21;SUDESTE;Minas Gerais;0;120
fev/21;SUDESTE;Minas Gerais;500;500
fev/21;CENTRO OESTE;Mato Grosso;1650;1716
fev/21;CENTRO OESTE;Mato Grosso;1500;1560
fev/21;SUL;Rio Grande do Sul;0;1
fev/21;NORDESTE;Rio Grande do Norte;0;240
fev/21;SUDESTE;Minas Gerais;0;120
fev/21;SUDESTE;Minas Gerais;0;350
fev/21;SUDESTE;Minas Gerais;0;300
fev/21;CENTRO OESTE;Mato Grosso;0;5
fev/21;SUDESTE;Minas Gerais;150;200
fev/21;CENTRO OESTE;Mato Grosso do Sul;270;1200
fev/21;CENTRO OESTE;Mato Grosso;0;323
fev/21;NORDESTE;Bahia;200;430
fev/21;SUL;Paraná;500;620
fev/21;CENTRO OESTE;Mato Grosso;0;10
fev/21;CENTRO OESTE;Mato Grosso;0;20
fev/21;CENTRO OESTE;Mato Grosso;0;890
fev/21;SUDESTE;Espírito Santo;300;400
fev/21;SUDESTE;Espírito Santo;308;324
fev/21;SUDESTE;Minas Gerais;300;750
fev/21;NORDESTE;Alagoas;110;200
fev/21;SUDESTE;Rio de Janeiro;240;270
fev/21;SUDESTE;Rio de Janeiro;0;150
fev/21;SUDESTE;Minas Gerais;0;1
fev/21;CENTRO OESTE;Mato Grosso;1448;1500
fev/21;SUDESTE;Espírito Santo;300;470
fev/21;NORDESTE;Paraíba;300;800
fev/21;NORDESTE;Rio Grande do Norte;120;200
fev/21;CENTRO OESTE;Mato Grosso;900;1520
fev/21;SUL;Rio Grande do Sul;0;1
fev/21;NORDESTE;Pernambuco;140;200
fev/21;SUDESTE;São Paulo;650;1100
fev/21;CENTRO OESTE;Mato Grosso do Sul;330;1150
fev/21;CENTRO OESTE;Goiás;120;450
fev/21;SUDESTE;São Paulo;300;540
fev/21;SUDESTE;São Paulo;420;800
fev/21;SUDESTE;São Paulo;180;320
fev/21;SUDESTE;São Paulo;920;1600
fev/21;SUDESTE;São Paulo;400;620
fev/21;SUDESTE;São Paulo;310;310
fev/21;SUDESTE;São Paulo;800;1000
fev/21;SUDESTE;São Paulo;0;1400
fev/21;SUDESTE;São Paulo;500;1000
fev/21;SUDESTE;São Paulo;0;1000
fev/21;SUDESTE;São Paulo;480;500
fev/21;SUDESTE;São Paulo;200;600
fev/21;SUDESTE;São Paulo;800;800
fev/21;SUDESTE;São Paulo;150;410
fev/21;SUDESTE;São Paulo;350;350
fev/21;SUDESTE;São Paulo;330;600
fev/21;SUDESTE;São Paulo;180;1000
fev/21;SUDESTE;São Paulo;300;600
fev/21;SUDESTE;São Paulo;0;120
fev/21;SUDESTE;São Paulo;0;180
fev/21;SUDESTE;São Paulo;0;450
fev/21;SUDESTE;São Paulo;0;550
fev/21;SUDESTE;São Paulo;500;500
fev/21;SUDESTE;São Paulo;1200;1200
fev/21;SUDESTE;São Paulo;100;350
fev/21;CENTRO OESTE;Goiás;800;1600
fev/21;SUDESTE;São Paulo;450;500
fev/21;SUDESTE;São Paulo;300;500
fev/21;SUDESTE;São Paulo;0;480
fev/21;SUDESTE;São Paulo;280;720
fev/21;SUDESTE;São Paulo;120;1100
fev/21;SUDESTE;São Paulo;240;1250
fev/21;SUDESTE;São Paulo;0;550
fev/21;SUDESTE;São Paulo;0;300
fev/21;SUDESTE;São Paulo;160;580
fev/21;SUDESTE;São Paulo;700;700
fev/21;SUDESTE;São Paulo;0;600
fev/21;CENTRO OESTE;Mato Grosso do Sul;300;400
fev/21;SUDESTE;São Paulo;300;350
fev/21;SUL;Paraná;600;700
fev/21;SUL;Paraná;700;700
fev/21;SUL;Paraná;0;600
fev/21;SUDESTE;São Paulo;650;1050
fev/21;SUDESTE;São Paulo;0;180
fev/21;SUDESTE;São Paulo;600;1200
fev/21;SUDESTE;São Paulo;350;700
fev/21;SUDESTE;São Paulo;500;1150
fev/21;SUDESTE;São Paulo;0;550
fev/21;SUDESTE;São Paulo;60;170
fev/21;SUDESTE;São Paulo;380;410
fev/21;SUDESTE;São Paulo;560;1310
fev/21;SUDESTE;São Paulo;400;440
fev/21;SUDESTE;São Paulo;500;1100
fev/21;CENTRO OESTE;Mato Grosso do Sul;0;640
fev/21;SUDESTE;São Paulo;120;400
fev/21;SUDESTE;São Paulo;0;350
fev/21;SUDESTE;São Paulo;680;700
fev/21;SUDESTE;São Paulo;1250;1450
fev/21;SUDESTE;São Paulo;300;600
fev/21;SUDESTE;São Paulo;1700;2190
fev/21;SUDESTE;São Paulo;850;1100
fev/21;SUDESTE;São Paulo;750;1100
fev/21;CENTRO OESTE;Goiás;1184;3120
fev/21;SUDESTE;São Paulo;330;535
fev/21;SUDESTE;São Paulo;600;650
fev/21;SUDESTE;São Paulo;720;1750
fev/21;SUDESTE;São Paulo;580;480
fev/21;SUDESTE;São Paulo;760;1040
fev/21;SUDESTE;São Paulo;690;635
fev/21;SUDESTE;São Paulo;1100;1700
fev/21;SUDESTE;São Paulo;1000;1140
fev/21;SUDESTE;São Paulo;0;1100
fev/21;SUDESTE;São Paulo;0;350
fev/21;SUDESTE;São Paulo;600;625
fev/21;SUDESTE;São Paulo;300;600
fev/21;SUDESTE;São Paulo;323;500
fev/21;SUDESTE;São Paulo;600;1000
fev/21;SUDESTE;São Paulo;180;180
fev/21;SUDESTE;São Paulo;350;800
fev/21;SUDESTE;São Paulo;0;474
fev/21;SUDESTE;São Paulo;240;380
fev/21;SUDESTE;São Paulo;1000;900
fev/21;SUDESTE;São Paulo;0;48
fev/21;SUDESTE;São Paulo;0;600
fev/21;SUDESTE;São Paulo;117;120
fev/21;SUDESTE;São Paulo;750;1200
fev/21;SUDESTE;São Paulo;750;1100
fev/21;SUDESTE;São Paulo;700;1100
fev/21;SUDESTE;São Paulo;700;1020
fev/21;SUDESTE;São Paulo;0;450
fev/21;SUL;Paraná;1320;1400
fev/21;SUL;Paraná;120;710
fev/21;SUL;Paraná;500;800
fev/21;SUDESTE;São Paulo;500;490
fev/21;SUDESTE;São Paulo;350;350
fev/21;NORDESTE;Maranhão;0;72
fev/21;SUDESTE;São Paulo;740;1200
fev/21;SUDESTE;São Paulo;1200;1700
fev/21;SUDESTE;São Paulo;1300;2000
fev/21;SUDESTE;São Paulo;0;390
fev/21;SUDESTE;São Paulo;0;200
fev/21;SUDESTE;São Paulo;680;710
fev/21;SUDESTE;São Paulo;0;400
fev/21;SUDESTE;São Paulo;0;120
fev/21;SUL;Paraná;0;10
fev/21;SUL;Paraná;200;400
fev/21;SUL;Paraná;300;450
fev/21;SUL;Paraná;170;420
fev/21;SUL;Paraná;300;780
fev/21;SUL;Paraná;0;550
fev/21;SUL;Paraná;600;420
fev/21;SUL;Paraná;190;300
fev/21;SUL;Paraná;120;300
fev/21;SUL;Paraná;300;350
fev/21;SUL;Paraná;0;400
fev/21;SUL;Paraná;0;300
fev/21;SUL;Paraná;0;550
fev/21;SUL;Paraná;0;200
fev/21;SUL;Paraná;0;350
fev/21;SUL;Paraná;900;1200
jan/21;CENTRO OESTE;Mato Grosso;600;600
jan/21;SUDESTE;São Paulo;517;550
jan/21;CENTRO OESTE;Goiás;450;650
jan/21;NORDESTE;Bahia;200;240
jan/21;SUDESTE;Minas Gerais;220;450
jan/21;CENTRO OESTE;Goiás;120;330
jan/21;NORDESTE;Maranhão;200;420
jan/21;CENTRO OESTE;Goiás;0;400
jan/21;NORDESTE;Rio Grande do Norte;360;460
jan/21;CENTRO OESTE;Goiás;500;980
jan/21;CENTRO OESTE;Goiás;180;350
jan/21;CENTRO OESTE;Goiás;130;200
jan/21;CENTRO OESTE;Goiás;400;600
jan/21;CENTRO OESTE;Goiás;0;900
jan/21;CENTRO OESTE;Goiás;280;340
jan/21;CENTRO OESTE;Goiás;0;350
jan/21;CENTRO OESTE;Goiás;300;800
jan/21;CENTRO OESTE;Goiás;150;450
jan/21;CENTRO OESTE;Goiás;850;1280
jan/21;CENTRO OESTE;Goiás;150;500
jan/21;NORDESTE;Sergipe;0;68
jan/21;SUL;Paraná;300;600
jan/21;CENTRO OESTE;Goiás;260;800
jan/21;SUDESTE;São Paulo;700;1300
jan/21;NORDESTE;Pernambuco;300;300
jan/21;CENTRO OESTE;Goiás;150;440
jan/21;SUDESTE;Minas Gerais;400;650
jan/21;CENTRO OESTE;Mato Grosso;470;470
jan/21;CENTRO OESTE;Mato Grosso;0;500
jan/21;SUDESTE;São Paulo;820;900
jan/21;SUDESTE;São Paulo;120;350
jan/21;NORDESTE;Bahia;360;500
jan/21;SUDESTE;São Paulo;160;480
jan/21;SUDESTE;São Paulo;1000;820
jan/21;NORDESTE;Alagoas;180;240
jan/21;SUDESTE;São Paulo;325;880
jan/21;NORDESTE;Piauí;240;264
jan/21;NORDESTE;Ceará;0;240
jan/21;NORTE;Pará;260;340
jan/21;SUL;Rio Grande do Sul;0;1
jan/21;SUDESTE;Rio de Janeiro;0;250
jan/21;SUDESTE;São Paulo;500;500
jan/21;CENTRO OESTE;Mato Grosso do Sul;750;1700
jan/21;SUDESTE;Rio de Janeiro;0;600
jan/21;CENTRO OESTE;Goiás;140;500
jan/21;NORTE;Amazonas;0;100
jan/21;CENTRO OESTE;Mato Grosso do Sul;750;825
jan/21;SUDESTE;São Paulo;1100;1200
jan/21;SUDESTE;São Paulo;500;1070
jan/21;NORTE;Rondônia;300;300
jan/21;SUDESTE;Minas Gerais;700;1200
jan/21;SUDESTE;Minas Gerais;0;400
jan/21;SUDESTE;São Paulo;0;190
jan/21;SUDESTE;Minas Gerais;0;450
jan/21;NORDESTE;Maranhão;370;400
jan/21;SUDESTE;São Paulo;200;600
jan/21;SUDESTE;São Paulo;0;780
jan/21;NORDESTE;Paraíba;330;345
jan/21;SUDESTE;São Paulo;600;1000
jan/21;SUDESTE;São Paulo;330;1220
jan/21;SUDESTE;São Paulo;500;500
jan/21;SUDESTE;São Paulo;750;1000
jan/21;NORDESTE;Sergipe;0;150
jan/21;NORDESTE;Maranhão;220;300
jan/21;SUDESTE;São Paulo;530;530
jan/21;SUDESTE;São Paulo;0;330
jan/21;CENTRO OESTE;Goiás;0;400
jan/21;SUDESTE;São Paulo;700;950
jan/21;SUDESTE;São Paulo;350;700
jan/21;SUDESTE;São Paulo;0;450
jan/21;SUDESTE;São Paulo;0;1400
jan/21;CENTRO OESTE;Goiás;600;1000
jan/21;SUDESTE;São Paulo;0;500
jan/21;NORDESTE;Sergipe;500;600
jan/21;SUDESTE;Minas Gerais;440;500
jan/21;SUDESTE;São Paulo;0;300
jan/21;SUDESTE;Minas Gerais;700;700
jan/21;NORDESTE;Sergipe;0;200
jan/21;NORTE;Acre;0;140
jan/21;NORDESTE;Pernambuco;0;90
jan/21;CENTRO OESTE;Mato Grosso;200;470
jan/21;SUDESTE;Minas Gerais;1000;1100
jan/21;SUDESTE;São Paulo;28;85
jan/21;SUDESTE;São Paulo;0;60
jan/21;CENTRO OESTE;Mato Grosso do Sul;0;450
jan/21;CENTRO OESTE;Mato Grosso do Sul;650;2100
jan/21;CENTRO OESTE;Mato Grosso do Sul;1200;1500
jan/21;CENTRO OESTE;Mato Grosso do Sul;0;1900
jan/21;CENTRO OESTE;Mato Grosso do Sul;0;480
jan/21;CENTRO OESTE;Mato Grosso do Sul;600;600
jan/21;SUDESTE;Minas Gerais;0;1100
jan/21;CENTRO OESTE;Goiás;200;400
jan/21;SUDESTE;São Paulo;150;400
jan/21;SUDESTE;Minas Gerais;0;1200
jan/21;CENTRO OESTE;Goiás;0;420
jan/21;CENTRO OESTE;Goiás;0;400
jan/21;SUDESTE;São Paulo;400;600
jan/21;CENTRO OESTE;Goiás;550;880
jan/21;SUDESTE;Minas Gerais;400;600
jan/21;SUDESTE;Minas Gerais;600;750
jan/21;SUDESTE;São Paulo;1710;2200
jan/21;SUDESTE;São Paulo;1110;1620
jan/21;SUDESTE;São Paulo;250;500
jan/21;SUDESTE;São Paulo;320;720
jan/21;SUDESTE;São Paulo;1330;1440
jan/21;SUDESTE;São Paulo;400;400
jan/21;SUDESTE;São Paulo;185;430
jan/21;SUDESTE;São Paulo;285;350
jan/21;SUDESTE;São Paulo;250;370
jan/21;SUDESTE;São Paulo;160;550
jan/21;SUDESTE;São Paulo;0;360
jan/21;SUDESTE;São Paulo;0;320
jan/21;SUDESTE;São Paulo;865;1416
jan/21;SUDESTE;São Paulo;370;400
jan/21;SUDESTE;São Paulo;750;970
jan/21;SUDESTE;São Paulo;80;350
jan/21;SUDESTE;São Paulo;600;750
jan/21;SUDESTE;São Paulo;0;625
jan/21;CENTRO OESTE;Goiás;0;1700
jan/21;CENTRO OESTE;Goiás;1500;1700
jan/21;CENTRO OESTE;Mato Grosso do Sul;750;1700
jan/21;CENTRO OESTE;Mato Grosso;1500;1700
jan/21;SUDESTE;São Paulo;800;1000
jan/21;SUDESTE;Minas Gerais;800;900
jan/21;CENTRO OESTE;Goiás;1600;2100
jan/21;SUDESTE;Minas Gerais;0;600
jan/21;CENTRO OESTE;Goiás;0;2800
jan/21;SUDESTE;Minas Gerais;550;744
jan/21;SUDESTE;São Paulo;0;500
jan/21;SUDESTE;São Paulo;0;570
jan/21;SUDESTE;São Paulo;450;700
jan/21;SUDESTE;Minas Gerais;800;1000
jan/21;CENTRO OESTE;Goiás;800;900
jan/21;CENTRO OESTE;Goiás;1200;1800
jan/21;SUDESTE;São Paulo;920;950
jan/21;CENTRO OESTE;Goiás;0;2400
jan/21;SUDESTE;São Paulo;0;550
jan/21;CENTRO OESTE;Goiás;400;600
jan/21;SUDESTE;Minas Gerais;600;1000
jan/21;CENTRO OESTE;Mato Grosso do Sul;400;600
jan/21;CENTRO OESTE;Mato Grosso do Sul;900;2700
jan/21;NORDESTE;Paraíba;100;200
jan/21;CENTRO OESTE;Goiás;650;1480
jan/21;NORDESTE;Paraíba;220;350
jan/21;NORTE;Tocantins;750;1500
jan/21;CENTRO OESTE;Goiás;0;400
jan/21;NORDESTE;Paraíba;360;500
jan/21;NORDESTE;Paraíba;180;250
jan/21;NORDESTE;Paraíba;210;510
jan/21;CENTRO OESTE;Mato Grosso do Sul;1540;2100
jan/21;SUL;Rio Grande do Sul;0;1
jan/21;NORDESTE;Pernambuco;100;200
jan/21;CENTRO OESTE;Goiás;350;1200
jan/21;CENTRO OESTE;Goiás;1200;1280
jan/21;NORDESTE;Pernambuco;280;400
jan/21;NORDESTE;Pernambuco;250;280
jan/21;NORDESTE;Pernambuco;90;240
jan/21;NORDESTE;Pernambuco;100;150
jan/21;SUDESTE;Minas Gerais;150;300
jan/21;NORDESTE;Pernambuco;200;220
jan/21;NORDESTE;Pernambuco;130;150
jan/21;NORDESTE;Pernambuco;192;198
jan/21;CENTRO OESTE;Mato Grosso;0;100
jan/21;NORDESTE;Maranhão;520;520
jan/21;CENTRO OESTE;Goiás;0;600
jan/21;NORDESTE;Pernambuco;190;330
jan/21;CENTRO OESTE;Mato Grosso;240;480
jan/21;NORDESTE;Pernambuco;280;550
jan/21;NORDESTE;Pernambuco;170;250
jan/21;NORDESTE;Alagoas;190;420
jan/21;NORDESTE;Alagoas;350;430
jan/21;SUDESTE;Minas Gerais;650;700
jan/21;SUDESTE;Minas Gerais;850;900
jan/21;SUDESTE;Minas Gerais;350;650
jan/21;NORDESTE;Alagoas;160;340
jan/21;NORDESTE;Alagoas;180;240
jan/21;NORDESTE;Alagoas;350;450
jan/21;NORDESTE;Alagoas;320;500
jan/21;NORDESTE;Alagoas;210;270
jan/21;NORDESTE;Alagoas;130;220
jan/21;SUDESTE;São Paulo;550;1200
jan/21;NORDESTE;Alagoas;210;250
jan/21;NORDESTE;Alagoas;200;460
